,GarageType = Attchd,GarageType = Detchd,GarageType = BuiltIn,GarageType = CarPort,GarageType = Basment,GarageType = 2Types,GarageType = No_Garage,GarageFinish = RFn,GarageFinish = Unf,GarageFinish = Fin,GarageFinish = No_Garage,BsmtQual = Gd,BsmtQual = TA,BsmtQual = Ex,BsmtQual = Fa,BsmtQual = No Basement,BsmtFinType1 = GLQ,BsmtFinType1 = ALQ,BsmtFinType1 = Unf,BsmtFinType1 = Rec,BsmtFinType1 = BLQ,BsmtFinType1 = LwQ,BsmtFinType1 = No Basement,ExterQual = Gd,ExterQual = TA,ExterQual = Ex,ExterQual = Fa,KitchenQual = Gd,KitchenQual = TA,KitchenQual = Ex,KitchenQual = Fa,Foundation = PConc,Foundation = CBlock,Foundation = BrkTil,Foundation = Wood,Foundation = Slab,Foundation = Stone,HeatingQC = Ex,HeatingQC = Gd,HeatingQC = TA,HeatingQC = Fa,HeatingQC = Po,MasVnrType = BrkFace,MasVnrType = None,MasVnrType = Stone,MasVnrType = BrkCmn,Id,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,Hood_X,Hood_Y,NhMedGrThan,Neighborhood,SalePrice
778,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,778,5,2020,2,630,0,2020,2,10,1977,42.025818900000004,-93.6685531,150000,SawyerW,144000
779,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,779,6,1004,2,504,975,1004,1,4,1977,41.991126348388704,-93.60001159660851,150000,Mitchel,135000
780,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,780,7,1253,2,402,1237,1253,2,6,1995,42.074257700000004,-93.6544632306114,150000,Gilbert,176000
781,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,781,6,1603,2,484,761,810,2,7,1992,42.025818900000004,-93.6685531,150000,SawyerW,175900
782,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,782,7,1430,2,605,1413,1430,2,6,2001,42.015434,-93.6685882,150000,CollgCr,187100
783,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,783,5,1110,2,602,1097,1110,1,4,1978,41.991126348388704,-93.60001159660851,150000,Mitchel,165500
784,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,784,6,1484,0,0,742,742,2,9,1914,42.0290131428571,-93.61418499999999,100000,OldTown,128000
785,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,785,6,1342,2,457,1372,1342,2,7,1967,42.0150957,-93.69798309999999,150000,NWAmes,161500
786,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,786,5,1652,1,416,686,966,2,7,1915,42.0290131428571,-93.61418499999999,100000,OldTown,139000
787,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,787,7,2084,2,618,956,956,2,8,2004,42.025818900000004,-93.6685531,150000,SawyerW,233000
788,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,788,4,901,1,281,901,901,1,4,1954,42.0290131428571,-93.61418499999999,100000,OldTown,107900
789,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,789,6,2087,2,444,832,976,2,9,1966,42.029666999999996,-93.6596334,200000,ClearCr,187500
790,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,790,7,1145,2,397,1145,1145,2,5,2005,42.0599052,-93.63898309999999,150000,Blmngtn,160200
791,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,791,6,1062,2,539,1029,1062,1,5,1976,41.991126348388704,-93.60001159660851,150000,Mitchel,146800
792,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,792,7,2013,2,455,1117,1127,2,8,1996,42.0602355,-93.64982195100859,300000,NoRidge,269790
793,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,793,8,1496,2,474,1496,1496,2,7,2007,42.0513008,-93.6441328,200000,Somerst,225000
794,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,794,7,1895,2,409,712,1086,2,7,1994,42.074257700000004,-93.6544632306114,150000,Gilbert,194500
795,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,795,6,1564,2,476,650,888,2,7,1980,42.025818900000004,-93.6685531,150000,SawyerW,171000
796,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,796,6,1285,2,528,660,1285,1,7,1977,42.025818900000004,-93.6685531,100000,Sawyer,143500
797,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,797,5,773,1,240,773,773,1,4,1953,42.0150957,-93.69798309999999,100000,NAmes,110000
798,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,798,9,3140,3,820,1926,1966,3,11,2008,42.0602355,-93.64982195100859,300000,NridgHt,485000
799,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,799,5,1768,1,240,731,981,1,7,1937,42.0209321,-93.656672,100000,SWISU,175000
800,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,800,6,1688,2,603,616,616,2,8,1997,42.029666999999996,-93.6596334,200000,ClearCr,200000
801,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,801,4,1196,2,440,1196,1196,1,5,1916,42.022697408389,-93.6019325630406,100000,IDOTRR,109900
802,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,802,7,1456,2,410,728,728,2,7,2005,42.015434,-93.6685882,150000,CollgCr,189000
803,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,803,9,2822,3,1020,1734,1734,3,12,2008,42.0602355,-93.64982195100859,300000,NridgHt,582933
804,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,804,5,1128,1,286,936,1128,1,5,1954,42.0150957,-93.69798309999999,100000,NAmes,118000
805,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,805,7,1428,2,554,1417,1428,2,6,2008,42.0513008,-93.6441328,200000,Somerst,227680
806,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,806,5,980,1,384,980,980,2,6,1967,42.0150957,-93.69798309999999,100000,NAmes,135500
807,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,807,5,1576,2,528,1324,1072,1,6,1923,42.026770299999995,-93.6170554,100000,BrkSide,223500
808,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,808,5,1086,2,484,1024,1086,1,6,1966,42.0150957,-93.69798309999999,100000,NAmes,159950
809,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,809,5,2138,2,360,849,1075,2,11,1898,42.0290131428571,-93.61418499999999,100000,OldTown,106000
810,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,810,6,1309,2,484,1040,1309,1,5,1974,42.0150957,-93.69798309999999,150000,NWAmes,181000
811,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,811,6,848,2,420,848,848,1,4,2004,42.015434,-93.6685882,150000,CollgCr,144500
