,SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,Neighborhood,ExterQual,KitchenQual,BsmtQual,GarageFinish,Foundation,HeatingQC,GarageType,MasVnrType,BsmtFinType1
1241,248328,7,1689,3,954,1689,1689,2,7,2007,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,Unf
1242,170000,7,1173,2,528,1053,1173,2,6,1974,NWAmes,TA,Gd,Gd,RFn,CBlock,TA,Attchd,BrkFace,GLQ
1243,465000,10,2076,3,850,2076,2076,2,7,2006,NridgHt,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,None,GLQ
1244,230000,8,1517,2,400,792,792,1,7,1929,Crawfor,TA,Gd,Gd,Unf,PConc,Fa,Detchd,None,Unf
1245,178000,6,1868,2,477,585,1140,3,7,1984,NWAmes,TA,TA,Gd,Fin,CBlock,Ex,BuiltIn,BrkFace,Unf
1246,186500,7,1553,2,615,756,756,2,6,2005,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,Unf
1247,169900,6,1034,3,888,1012,1034,1,6,1976,Mitchel,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,GLQ
1248,129500,6,2058,2,396,735,1134,1,8,1917,OldTown,TA,TA,Gd,Unf,BrkTil,Fa,Detchd,None,Rec
1249,119000,5,988,1,276,876,988,1,6,1950,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,None,BLQ
1250,244000,7,2110,2,522,2110,2110,2,8,1968,NAmes,Gd,Ex,TA,Fin,CBlock,Ex,Attchd,None,ALQ
1251,171750,7,1405,2,478,1405,1405,2,6,2003,NridgHt,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,Unf
1252,130000,5,874,1,288,864,874,1,5,1968,Mitchel,TA,TA,TA,RFn,CBlock,TA,Attchd,None,BLQ
1253,294000,7,2167,2,518,1192,1516,2,9,1974,Veenker,Gd,Gd,TA,RFn,CBlock,TA,Attchd,None,LwQ
1254,165400,7,1656,2,397,746,760,2,7,2003,Edwards,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,Stone,Unf
1255,127500,6,1367,1,560,884,959,1,6,1931,BrkSide,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,LwQ
1256,301500,8,1987,2,691,1986,1987,2,7,1994,NoRidge,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1257,99900,5,864,0,0,864,864,1,4,1922,Edwards,TA,TA,Fa,,PConc,Ex,,None,Unf
1258,190000,7,1166,2,400,856,1166,2,5,2005,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,Stone,GLQ
1259,151000,6,1054,2,460,1054,1054,1,6,1969,NAmes,TA,TA,Gd,Unf,CBlock,Gd,Attchd,None,ALQ
1260,181000,6,1675,2,502,841,892,2,7,1999,Gilbert,TA,TA,Gd,Fin,PConc,Ex,BuiltIn,None,Unf
1261,128900,5,1050,1,338,1050,1050,1,5,1956,NAmes,TA,TA,TA,Unf,CBlock,Gd,Attchd,None,Rec
1262,161500,4,1788,1,304,1104,1104,1,8,1957,ClearCr,TA,TA,TA,Unf,CBlock,Ex,Attchd,None,Unf
1263,180500,6,1824,2,520,764,1060,1,8,1919,BrkSide,TA,TA,TA,Unf,PConc,Ex,Detchd,None,Unf
1264,181000,6,1337,2,511,1405,1337,2,5,1998,NAmes,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1265,183900,7,1452,2,506,691,713,2,6,1999,Somerst,Gd,Gd,Gd,Unf,PConc,Ex,Detchd,BrkFace,GLQ
1266,122000,7,1889,1,308,925,964,1,9,1910,OldTown,Fa,TA,TA,Unf,CBlock,TA,Detchd,None,Unf
1267,378500,9,2018,3,746,2002,2018,2,10,2008,Timber,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,None,Unf
1268,381000,8,3447,3,1014,728,1968,3,11,1935,Crawfor,TA,Gd,TA,Unf,CBlock,Ex,BuiltIn,BrkFace,Rec
1269,144000,5,1524,1,315,874,874,1,7,1958,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,BLQ
1270,260000,7,1524,2,586,1332,1332,0,4,1979,ClearCr,Gd,Gd,Gd,Fin,PConc,TA,Attchd,None,GLQ
1271,185750,6,1489,2,462,1489,1489,2,7,1968,NWAmes,TA,Gd,TA,RFn,CBlock,Gd,Attchd,None,Unf
1272,137000,5,935,1,288,935,935,1,5,1965,Sawyer,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,BLQ
1273,177000,6,1357,1,312,1019,1357,1,5,1959,Edwards,TA,Ex,TA,RFn,CBlock,Gd,Basment,BrkFace,ALQ
1274,139000,5,1250,2,552,661,661,2,8,1910,Crawfor,TA,TA,TA,Unf,PConc,Ex,Detchd,None,Unf
1275,137000,5,1920,2,400,928,928,2,10,1948,NAmes,TA,TA,TA,Unf,CBlock,Gd,Detchd,Stone,Rec
1276,162000,6,1395,2,497,723,735,1,6,1972,NWAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,None,BLQ
1277,197900,6,1724,2,480,1680,1724,1,7,1967,NWAmes,TA,TA,Gd,RFn,CBlock,Fa,Attchd,BrkFace,ALQ
1278,237000,8,2031,2,577,1128,1128,2,7,2002,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1279,68400,4,1128,2,528,698,698,1,6,1920,IDOTRR,TA,TA,TA,RFn,CBlock,TA,Detchd,None,Unf
1280,227000,7,1573,2,544,1573,1573,2,6,2002,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1281,180000,7,1339,2,484,1309,1339,2,6,1990,Timber,TA,TA,Gd,Fin,CBlock,TA,Attchd,BrkFace,ALQ
1282,150500,5,1040,2,484,1040,1040,2,5,1977,CollgCr,TA,Gd,Gd,Unf,CBlock,TA,Detchd,None,LwQ
1283,139000,6,1824,0,0,912,912,2,8,1971,Mitchel,TA,TA,TA,,CBlock,TA,,None,Unf
1284,169000,6,2447,1,336,804,1699,2,10,1919,SWISU,TA,Gd,TA,Unf,PConc,Ex,Detchd,None,Unf
1285,132500,6,1412,1,280,780,825,1,6,1939,BrkSide,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,Unf
1286,143000,6,1328,2,528,1328,1328,1,6,1963,NWAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,ALQ
1287,190000,5,1582,2,390,1624,1582,2,7,1964,ClearCr,TA,TA,TA,Unf,CBlock,Fa,Attchd,BrkCmn,Rec
1288,278000,8,1659,2,499,1501,1659,2,5,2000,StoneBr,Gd,Ex,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1289,281000,8,1970,3,753,1085,1120,2,8,2006,NridgHt,Gd,Ex,Gd,Fin,PConc,Ex,BuiltIn,Stone,Unf
1290,180500,5,1152,2,484,1152,1152,1,6,1964,NAmes,TA,TA,TA,RFn,PConc,TA,Attchd,BrkFace,GLQ
1291,119500,5,1302,1,264,630,630,2,6,1972,BrDale,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,ALQ
1292,107500,5,2372,1,432,994,1378,2,11,1892,OldTown,TA,TA,TA,RFn,Stone,TA,Attchd,None,Unf
1293,162900,7,1664,2,528,832,832,2,8,1976,NWAmes,TA,TA,Gd,RFn,PConc,TA,Attchd,None,GLQ
1294,115000,5,864,2,572,864,864,1,5,1955,Edwards,TA,TA,TA,Unf,CBlock,TA,Detchd,None,Rec
1295,138500,5,1052,1,288,1052,1052,1,5,1968,NAmes,TA,TA,TA,RFn,CBlock,Gd,Attchd,BrkFace,BLQ
1296,155000,5,1128,2,525,1120,1128,2,6,1963,NAmes,TA,TA,TA,RFn,CBlock,Gd,Attchd,BrkFace,ALQ
1297,140000,6,1072,2,525,547,1072,2,5,2005,Edwards,TA,TA,Gd,Fin,PConc,Gd,Basment,BrkFace,GLQ
1298,160000,10,5642,2,1418,6110,4692,2,12,2008,Edwards,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1299,154000,5,1246,1,305,1246,1246,1,6,1959,NAmes,TA,Gd,TA,RFn,CBlock,Ex,Attchd,None,LwQ
1300,225000,7,1983,2,490,978,1005,2,9,1999,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1301,177500,6,1494,1,213,771,753,1,7,1942,Crawfor,TA,Gd,TA,Unf,CBlock,Fa,Attchd,None,BLQ
1302,290000,8,2526,3,844,1165,1203,2,8,1994,NoRidge,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1303,232000,7,1616,3,834,1616,1616,2,7,2005,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,Unf
1304,130000,7,1708,2,380,976,976,2,7,2004,Edwards,Gd,Gd,Gd,Unf,PConc,Ex,Detchd,Stone,Unf
1305,325000,9,1652,2,840,1652,1652,2,6,2006,NridgHt,Gd,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1306,202500,7,1368,2,474,1368,1368,2,6,2005,NridgHt,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,Unf
1307,138000,5,990,2,480,990,990,1,5,1994,CollgCr,TA,TA,Gd,Unf,PConc,Ex,Detchd,None,ALQ
1308,147000,5,1122,2,528,924,1122,1,6,1948,OldTown,TA,Gd,TA,Unf,CBlock,Ex,Attchd,None,GLQ
1309,179200,6,1294,2,496,1278,1294,2,6,1991,SawyerW,TA,Gd,Gd,RFn,CBlock,Gd,Attchd,BrkFace,GLQ
1310,335000,7,1902,2,567,1902,1902,2,7,1959,Crawfor,Gd,Ex,Gd,Fin,PConc,TA,Attchd,None,GLQ
1311,203000,7,1274,2,508,1274,1274,2,6,2005,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1312,302000,8,2810,2,750,1453,1453,2,9,1990,NoRidge,Gd,Gd,Ex,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1313,333168,9,2599,3,779,1393,1422,2,10,1999,NoRidge,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,BrkFace,Unf
1314,119000,4,948,1,280,948,948,1,5,1954,Edwards,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,Rec
1315,206900,6,2112,2,576,952,1092,2,9,1969,NAmes,TA,TA,Fa,Unf,CBlock,TA,Attchd,None,ALQ
1316,295493,8,1630,3,860,1622,1630,2,8,2008,CollgCr,Gd,Ex,Ex,RFn,PConc,Ex,Attchd,Stone,Unf
1317,208900,7,1352,2,466,1352,1352,2,5,2006,Somerst,Gd,Gd,Ex,RFn,PConc,Ex,Attchd,None,Unf
1318,275000,8,1787,3,748,1753,1787,2,7,2001,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,Unf
1319,111000,4,948,1,248,864,948,1,5,1954,Edwards,TA,TA,TA,Unf,PConc,Ex,Attchd,BrkFace,ALQ
1320,156500,6,1478,2,442,1478,1478,1,6,1957,NAmes,TA,TA,TA,RFn,CBlock,Gd,Attchd,None,ALQ
1321,72500,3,720,1,287,0,720,1,4,1949,BrkSide,TA,TA,,Unf,CBlock,TA,Detchd,None,
1322,190000,7,1923,2,564,750,1061,2,8,1992,NoRidge,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1323,82500,4,708,0,0,420,708,1,5,1940,BrkSide,Fa,Fa,TA,,CBlock,Gd,,None,LwQ
1324,147000,8,1795,3,895,1795,1795,2,7,2006,Somerst,Gd,Gd,Ex,RFn,PConc,Ex,Attchd,BrkFace,Unf
1325,55000,4,796,0,0,796,796,1,5,1922,IDOTRR,TA,TA,TA,,BrkTil,Fa,,None,Unf
1326,79000,3,774,0,0,544,774,1,6,1931,Edwards,TA,Gd,TA,,BrkTil,Ex,,None,Rec
1327,130500,5,816,1,264,816,816,1,5,1982,Mitchel,Gd,Gd,TA,Unf,CBlock,Ex,Attchd,None,ALQ
1328,256000,6,2792,2,520,1510,1584,2,8,1920,OldTown,Gd,TA,Gd,Unf,BrkTil,Ex,Detchd,None,LwQ
1329,176500,7,1632,2,462,935,955,2,8,1998,Gilbert,TA,TA,Gd,Fin,PConc,Gd,Attchd,None,Unf
1330,227000,8,1588,3,825,1588,1588,2,7,2006,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,Unf
1331,132500,5,954,2,576,911,954,1,6,1976,CollgCr,TA,TA,TA,Unf,CBlock,Gd,Detchd,None,ALQ
1332,100000,4,816,1,288,816,816,1,3,1938,Edwards,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,ALQ
1333,125500,5,1360,1,297,803,803,1,6,1938,IDOTRR,TA,Gd,TA,Unf,CBlock,Ex,Detchd,None,Unf
1334,125000,5,1365,2,440,765,765,1,7,1970,BrDale,TA,TA,TA,Unf,CBlock,TA,Attchd,None,LwQ
1335,167900,6,1334,2,630,1350,1334,2,6,1977,NWAmes,TA,TA,Gd,RFn,CBlock,TA,Attchd,BrkFace,ALQ
1336,135000,5,1656,2,506,1656,1656,2,8,1973,NWAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,Unf
1337,52500,4,693,0,0,693,693,1,4,1941,OldTown,TA,Fa,TA,,CBlock,Fa,,None,Unf
1338,200000,7,1861,2,492,916,920,2,8,2002,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,BuiltIn,None,GLQ
1339,128500,5,864,1,288,864,864,1,5,1972,CollgCr,TA,TA,TA,RFn,CBlock,Ex,Attchd,None,Rec
1340,123000,4,872,4,480,858,872,1,5,1971,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,Unf
1341,155000,6,1114,2,576,1114,1114,1,6,2003,SawyerW,TA,Gd,Gd,Unf,PConc,Ex,Detchd,None,GLQ
1342,228500,8,2169,2,647,1284,1284,2,7,2002,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,Unf
1343,177000,6,1913,2,342,896,1172,1,9,1928,Crawfor,TA,TA,TA,Unf,BrkTil,Gd,Detchd,None,Unf
1344,155835,7,1456,2,440,728,728,2,8,2006,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,Unf
1345,108500,4,960,1,308,960,960,1,5,1920,OldTown,TA,Fa,TA,Unf,PConc,Gd,Detchd,None,ALQ
1346,262500,7,2156,2,508,1568,2156,2,9,1968,NWAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,None,BLQ
1347,283463,8,1776,3,712,1732,1776,2,7,2006,Timber,Gd,Gd,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1348,215000,7,1494,2,514,1482,1494,2,5,1998,SawyerW,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1349,122000,8,2358,0,0,684,938,2,8,1872,OldTown,TA,TA,TA,,BrkTil,Fa,,None,LwQ
1350,200000,5,2634,4,968,1248,1338,2,12,1969,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,LwQ
1351,171000,6,1716,2,490,858,858,1,8,1962,NAmes,TA,TA,TA,Fin,CBlock,Ex,Attchd,BrkFace,Rec
1352,134900,6,1176,2,624,698,786,1,4,1937,BrkSide,Gd,TA,TA,Unf,BrkTil,TA,Detchd,None,Unf
1353,410000,8,3238,3,666,2033,2053,2,9,1995,NoRidge,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1354,235000,7,1865,3,839,992,992,2,7,2000,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1355,170000,7,1920,2,487,570,1222,3,8,1968,NWAmes,TA,Gd,TA,RFn,CBlock,Gd,Attchd,BrkFace,Unf
1356,110000,5,892,1,264,864,892,1,5,1966,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,Rec
1357,149900,5,1078,2,500,1078,1078,1,6,1971,NAmes,TA,TA,TA,Fin,CBlock,Ex,Attchd,None,GLQ
1358,177500,6,1573,2,440,756,769,2,5,2000,Somerst,Gd,Gd,Gd,Unf,PConc,Ex,Detchd,BrkFace,GLQ
1359,315000,9,1980,3,770,1980,1980,2,8,2004,NridgHt,Gd,Ex,Ex,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1360,189000,5,2601,2,621,612,990,3,8,1921,SWISU,TA,TA,TA,RFn,BrkTil,Ex,BuiltIn,None,Unf
1361,260000,7,1530,2,430,1530,1530,2,7,2005,StoneBr,Gd,Gd,Ex,Fin,PConc,Ex,Attchd,Stone,ALQ
1362,104900,4,1738,1,368,715,1281,2,7,1920,NAmes,TA,TA,TA,Unf,BrkTil,Gd,Attchd,None,Unf
1363,156932,6,1412,2,432,616,616,2,6,2006,Gilbert,TA,Gd,Gd,Fin,PConc,Ex,BuiltIn,None,Unf
1364,144152,7,1200,2,480,600,520,2,4,2005,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Detchd,None,Unf
1365,216000,7,1674,2,663,814,814,2,7,2000,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1366,193000,7,1790,2,588,873,882,2,7,1999,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1367,127000,5,1475,1,336,757,925,2,6,1977,MeadowV,TA,TA,TA,RFn,PConc,Ex,Attchd,None,ALQ
1368,144000,6,848,2,420,848,848,1,4,2003,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1369,232000,8,1668,2,502,1657,1668,2,8,2003,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,BLQ
1370,105000,4,1374,1,338,840,840,1,6,1920,OldTown,Fa,TA,TA,Fin,PConc,Ex,Detchd,None,ALQ
1371,165500,6,1661,1,377,992,1661,1,8,1955,NAmes,TA,Gd,TA,RFn,CBlock,Gd,BuiltIn,None,BLQ
1372,274300,7,2097,2,583,1108,1108,2,8,1998,CollgCr,TA,Gd,Gd,RFn,PConc,Ex,Detchd,None,GLQ
1373,466500,10,2633,3,804,2633,2633,2,8,2001,NoRidge,Ex,Ex,Ex,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1374,250000,7,1958,3,936,1026,1026,2,9,2005,Somerst,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,Unf
1375,239000,8,1571,3,722,1571,1571,2,7,2007,Timber,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,Unf
1376,91000,6,790,1,160,768,790,1,4,1930,SWISU,TA,TA,Gd,Unf,BrkTil,TA,Detchd,None,Rec
1377,117000,5,1604,2,660,984,984,2,6,1941,Edwards,TA,TA,TA,Unf,CBlock,Ex,Detchd,None,LwQ
1378,83000,6,987,1,264,483,483,1,5,1973,BrDale,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,BLQ
1379,167500,5,1394,2,400,384,754,2,7,2006,Timber,TA,Gd,Gd,Fin,PConc,Gd,BuiltIn,None,Unf
1380,58500,3,864,1,200,864,864,1,5,1914,Edwards,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,Rec
1381,237500,6,2117,2,550,1205,2117,2,7,1970,NAmes,TA,TA,TA,Fin,CBlock,Ex,Attchd,None,BLQ
1382,157000,7,1762,2,576,596,998,1,8,1920,OldTown,TA,Gd,Fa,Unf,BrkTil,Ex,Detchd,None,Unf
1383,112000,5,1416,2,576,816,1416,2,7,1918,Sawyer,TA,Gd,TA,Unf,BrkTil,Ex,Attchd,None,Unf
1384,105000,6,1258,1,280,560,698,1,6,1939,Edwards,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,Rec
1385,125500,4,1154,1,240,796,796,1,7,1922,IDOTRR,TA,Gd,TA,Unf,BrkTil,Gd,Detchd,None,BLQ
1386,250000,7,2784,2,564,1392,1392,3,12,1978,NWAmes,TA,Gd,Gd,RFn,CBlock,TA,Attchd,BrkFace,BLQ
1387,136000,6,2526,1,216,714,1664,2,10,1916,OldTown,TA,Gd,TA,Unf,BrkTil,TA,Detchd,None,Rec
1388,377500,9,1746,3,758,1746,1746,2,7,2006,Gilbert,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1389,131000,6,1218,2,440,735,869,1,6,1941,BrkSide,TA,TA,TA,Unf,BrkTil,Ex,Detchd,None,ALQ
1390,235000,7,1525,2,541,1525,1525,2,6,2000,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1391,124000,5,1584,3,792,1584,1584,2,8,1967,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,Unf
1392,123000,5,900,1,288,864,900,1,6,1967,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,None,ALQ
1393,163000,6,1912,2,672,482,1221,2,7,1905,OldTown,TA,TA,Fa,Unf,BrkTil,Ex,Detchd,None,Unf
1394,246578,7,1500,3,648,1356,1500,2,6,2006,Blmngtn,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1395,281213,8,2482,3,642,1094,1133,2,9,2005,Timber,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,BrkFace,Unf
1396,160000,5,1687,2,572,747,1687,1,7,1948,Timber,TA,TA,TA,Unf,CBlock,TA,Detchd,None,BLQ
1397,137500,5,1513,1,180,939,939,1,8,1920,BrkSide,TA,TA,TA,Unf,BrkTil,Ex,Detchd,None,Unf
1398,138000,5,1904,1,240,1208,1136,1,7,1950,NAmes,TA,TA,TA,Unf,CBlock,Gd,Attchd,None,Rec
1399,137450,6,1608,1,216,976,1160,2,7,1925,SWISU,TA,Gd,TA,Unf,BrkTil,Ex,Detchd,None,BLQ
1400,120000,6,1158,1,208,862,950,1,5,1929,BrkSide,TA,TA,TA,RFn,BrkTil,TA,BuiltIn,None,Unf
1401,193000,6,1593,2,398,839,864,2,8,2004,Gilbert,TA,TA,TA,Fin,PConc,Ex,Attchd,None,GLQ
1402,193879,7,1294,2,662,1286,1294,2,6,2006,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,Unf
1403,282922,8,1464,3,754,1485,1464,2,6,2007,Somerst,Gd,Gd,Gd,Unf,PConc,Ex,Attchd,Stone,GLQ
1404,105000,3,1214,3,936,672,694,1,6,1915,OldTown,TA,TA,TA,Unf,PConc,TA,Detchd,None,Unf
1405,275000,8,1646,2,482,1594,1646,2,5,2004,Crawfor,Gd,Gd,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1406,133000,5,768,2,396,768,768,1,5,1972,CollgCr,TA,TA,Gd,Unf,CBlock,TA,Detchd,None,GLQ
1407,112000,5,833,0,0,833,833,1,5,1985,Mitchel,TA,TA,TA,,CBlock,Ex,,None,ALQ
1408,125500,4,1363,2,528,622,741,1,6,1910,OldTown,TA,TA,Fa,Unf,CBlock,Gd,Detchd,None,Unf
1409,215000,7,2093,2,542,791,1236,2,7,1986,NWAmes,TA,TA,Gd,Fin,CBlock,Gd,Attchd,BrkFace,Unf
1410,230000,7,1840,2,622,944,944,2,6,2001,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1411,140000,6,1668,1,271,856,1112,1,6,1950,NAmes,TA,TA,TA,Unf,CBlock,Ex,Attchd,None,BLQ
1412,90000,4,1040,2,420,0,1040,2,6,1949,NAmes,TA,TA,,Unf,Slab,Fa,Detchd,None,
1413,257000,8,1844,2,620,1844,1844,2,7,2005,SawyerW,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,Stone,GLQ
1414,207000,6,1848,2,370,833,1053,1,8,1923,BrkSide,TA,Gd,TA,Unf,BrkTil,Gd,Detchd,None,Unf
1415,175900,7,1569,3,660,1386,1569,2,7,2007,Blmngtn,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,ALQ
1416,122500,4,2290,2,560,777,1246,2,11,1885,OldTown,TA,TA,TA,Unf,PConc,Gd,Detchd,None,Unf
1417,340000,8,2450,3,1069,1284,1310,2,7,1998,NoRidge,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1418,124000,5,1144,1,336,1144,1144,1,6,1963,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,BLQ
1419,223000,6,1844,2,540,1844,1844,2,7,1969,Crawfor,Gd,Gd,TA,RFn,CBlock,Gd,Attchd,BrkFace,Rec
1420,179900,6,1416,2,776,708,708,2,7,1968,NWAmes,TA,TA,TA,RFn,CBlock,Gd,Attchd,BrkFace,ALQ
1421,127500,6,1069,2,440,1069,1069,2,4,1977,NPkVill,TA,TA,Gd,RFn,CBlock,TA,Attchd,None,ALQ
1422,136500,6,848,2,420,848,848,1,3,2003,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1423,274970,6,2201,2,432,697,1575,2,8,1966,Edwards,Gd,Gd,Gd,Unf,CBlock,TA,Attchd,None,Unf
1424,144000,5,1344,1,484,1024,1344,1,6,1958,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,ALQ
1425,142000,6,1252,2,528,1252,1252,1,7,1959,NAmes,Gd,Gd,TA,Unf,CBlock,Ex,Detchd,Stone,Unf
1426,271000,7,2127,2,525,1223,1223,2,5,1994,NoRidge,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1427,140000,5,1558,1,288,913,1048,1,6,1945,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,None,BLQ
1428,119000,5,804,1,240,788,804,1,4,1940,OldTown,TA,Gd,TA,Unf,CBlock,TA,Attchd,Stone,BLQ
1429,182900,6,1440,2,467,1440,1440,2,7,1981,NWAmes,Gd,Gd,Gd,Fin,CBlock,Ex,Attchd,BrkFace,BLQ
1430,192140,5,1838,2,372,732,734,2,7,2005,Gilbert,Gd,TA,Gd,Fin,PConc,Ex,BuiltIn,None,Unf
1431,143750,6,958,2,440,958,958,2,5,1976,NPkVill,TA,TA,Gd,RFn,CBlock,TA,Attchd,None,LwQ
1432,64500,4,968,1,216,656,968,2,5,1927,OldTown,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,Unf
1433,186500,6,1792,2,451,936,962,2,8,2000,Gilbert,TA,TA,Gd,Fin,PConc,Ex,Attchd,BrkFace,Unf
1434,160000,5,1126,2,484,1126,1126,2,5,1977,Mitchel,TA,TA,TA,RFn,CBlock,Fa,Attchd,None,ALQ
1435,174000,6,1537,2,462,1319,1537,1,7,1962,NAmes,Gd,Gd,TA,RFn,CBlock,TA,Attchd,BrkFace,Unf
1436,120500,4,864,2,528,864,864,1,5,1971,NAmes,TA,TA,TA,Unf,PConc,TA,Detchd,None,ALQ
1437,394617,8,1932,3,774,1932,1932,2,7,2008,NridgHt,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1438,149700,6,1236,2,923,912,1236,1,6,1957,OldTown,TA,TA,TA,Unf,CBlock,TA,Attchd,None,GLQ
1439,197000,7,1725,2,550,539,1040,2,6,1979,NWAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,GLQ
1440,191000,6,2555,2,672,588,1423,2,11,1922,Crawfor,TA,TA,Ex,Fin,BrkTil,Fa,Detchd,None,Unf
1441,149300,6,848,2,420,848,848,1,3,2004,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1442,310000,10,2007,3,812,1017,1026,2,10,2008,Somerst,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1443,121000,6,952,1,192,952,952,1,4,1916,BrkSide,TA,Fa,TA,Unf,BrkTil,Fa,Detchd,None,Unf
